HGNC ID	Approved symbol	Status
HGNC:20729	FBXW12	Approved
HGNC:24692	FCAMR	Approved
HGNC:3608	FCAR	Approved
HGNC:3609	FCER1A	Approved
HGNC:3610	FCER1B	Symbol Withdrawn
HGNC:3611	FCER1G	Approved
HGNC:3612	FCER2	Approved
HGNC:20220	FCF1	Approved
HGNC:44613	FCF1P1	Approved
HGNC:44614	FCF1P2	Approved
HGNC:44615	FCF1P3	Approved
HGNC:44616	FCF1P4	Approved
HGNC:44617	FCF1P5	Approved
HGNC:44618	FCF1P6	Approved
HGNC:44619	FCF1P7	Approved
HGNC:44620	FCF1P8	Approved
HGNC:44621	FCF1P9	Approved
HGNC:44622	FCF1P10	Approved
HGNC:44623	FCF1P11	Approved
HGNC:13572	FCGBP	Approved
HGNC:3613	FCGR1A	Approved
HGNC:3614	FCGR1B	Approved
HGNC:3615	FCGR1CP	Approved
HGNC:3616	FCGR2A	Approved
HGNC:3617	FCGR2A1	Symbol Withdrawn
HGNC:3618	FCGR2B	Approved
HGNC:15626	FCGR2C	Approved
HGNC:3619	FCGR3A	Approved
HGNC:3620	FCGR3B	Approved
HGNC:3621	FCGRT	Approved
HGNC:29002	FCHO1	Approved
HGNC:25180	FCHO2	Approved
HGNC:25463	FCHSD1	Approved
HGNC:29114	FCHSD2	Approved
HGNC:14315	FCMR	Approved
HGNC:37158	FCMTE1	Entry Withdrawn
HGNC:37159	FCMTE2	Entry Withdrawn
HGNC:37160	FCMTE3	Entry Withdrawn
HGNC:3623	FCN1	Approved
HGNC:3624	FCN2	Approved
HGNC:3625	FCN3	Approved
HGNC:3626	FCP	Symbol Withdrawn
HGNC:3627	FCP1	Entry Withdrawn
HGNC:18509	FCRL1	Approved
HGNC:14875	FCRL2	Approved
HGNC:18506	FCRL3	Approved
HGNC:18507	FCRL4	Approved
HGNC:18508	FCRL5	Approved
HGNC:31910	FCRL6	Approved
HGNC:49448	FCRL6P1	Approved
HGNC:18504	FCRLA	Approved
HGNC:26431	FCRLB	Approved
HGNC:29500	FCSK	Approved
HGNC:3628	FCT3A	Symbol Withdrawn
HGNC:19215	FDCSP	Approved
HGNC:3629	FDFT1	Approved
HGNC:3630	FDH	Symbol Withdrawn
HGNC:3631	FDPS	Approved
HGNC:3632	FDPSP1	Approved
HGNC:3633	FDPSP2	Approved
HGNC:3634	FDPSP3	Approved
HGNC:3635	FDPSP4	Approved
HGNC:3636	FDPSP5	Approved
HGNC:3637	FDPSP6	Approved
HGNC:33487	FDPSP7	Approved
HGNC:39085	FDPSP8	Approved
HGNC:39086	FDPSP9	Approved
HGNC:39087	FDPSP10	Approved
HGNC:3638	FDX1	Approved
HGNC:3640	FDX1P1	Approved
HGNC:3641	FDX1P2	Approved
HGNC:30546	FDX2	Approved
HGNC:25110	FDXACB1	Approved
HGNC:3642	FDXR	Approved
HGNC:3643	FEB1	Entry Withdrawn
HGNC:3644	FEB2	Entry Withdrawn
HGNC:3645	FEB3	Symbol Withdrawn
HGNC:3646	FEB4	Entry Withdrawn
HGNC:33477	FEB5	Entry Withdrawn
HGNC:33478	FEB6	Entry Withdrawn
HGNC:33479	FEB7	Entry Withdrawn
HGNC:15820	FECD	Symbol Withdrawn
HGNC:3647	FECH	Approved
HGNC:3648	FECHP1	Approved
HGNC:16934	FEM1A	Approved
HGNC:17219	FEM1AP1	Approved
HGNC:39830	FEM1AP2	Approved
HGNC:39831	FEM1AP3	Approved
HGNC:39832	FEM1AP4	Approved
HGNC:3649	FEM1B	Approved
HGNC:16933	FEM1C	Approved
HGNC:3650	FEN1	Approved
HGNC:3651	FEN1P1	Approved
HGNC:43894	FENDRR	Approved
HGNC:3652	FEOM1	Symbol Withdrawn
HGNC:3653	FEOM2	Symbol Withdrawn
HGNC:3654	FEOM3	Symbol Withdrawn
HGNC:3655	FER	Approved
HGNC:15801	FER1L4	Approved
HGNC:19044	FER1L5	Approved
HGNC:28065	FER1L6	Approved
HGNC:26652	FER1L6-AS1	Approved
HGNC:26534	FER1L6-AS2	Approved
HGNC:16660	FERD3L	Approved
HGNC:15889	FERMT1	Approved
HGNC:15767	FERMT2	Approved
HGNC:23151	FERMT3	Approved
HGNC:26443	FERP1	Approved
HGNC:3657	FES	Approved
HGNC:3658	FETUB	Approved
HGNC:18562	FEV	Approved
HGNC:3659	FEZ1	Approved
HGNC:3660	FEZ2	Approved
HGNC:22788	FEZF1	Approved
HGNC:41001	FEZF1-AS1	Approved
HGNC:13506	FEZF2	Approved
HGNC:4498	FFAR1	Approved
HGNC:4501	FFAR2	Approved
HGNC:4499	FFAR3	Approved
HGNC:19061	FFAR4	Approved
HGNC:3661	FGA	Approved
HGNC:3662	FGB	Approved
HGNC:3663	FGD1	Approved
HGNC:3664	FGD2	Approved
HGNC:16027	FGD3	Approved
HGNC:19125	FGD4	Approved
HGNC:19117	FGD5	Approved
HGNC:40410	FGD5-AS1	Approved
HGNC:44498	FGD5P1	Approved
HGNC:21740	FGD6	Approved
HGNC:3665	FGF1	Approved
HGNC:3676	FGF2	Approved
HGNC:3681	FGF3	Approved
HGNC:3682	FGF4	Approved
HGNC:3683	FGF5	Approved
HGNC:3684	FGF6	Approved
HGNC:3685	FGF7	Approved
HGNC:17237	FGF7L	Symbol Withdrawn
HGNC:21455	FGF7P1	Approved
HGNC:17193	FGF7P2	Approved
HGNC:26671	FGF7P3	Approved
HGNC:33587	FGF7P4	Approved
HGNC:33588	FGF7P5	Approved
HGNC:27852	FGF7P6	Approved
HGNC:33589	FGF7P7	Approved
HGNC:34516	FGF7P8	Approved
HGNC:3686	FGF8	Approved
HGNC:3687	FGF9	Approved
HGNC:3666	FGF10	Approved
HGNC:49382	FGF10-AS1	Approved
HGNC:3667	FGF11	Approved
HGNC:3668	FGF12	Approved
HGNC:40234	FGF12-AS1	Approved
HGNC:40235	FGF12-AS2	Approved
HGNC:40236	FGF12-AS3	Approved
HGNC:3669	FGF12B	Symbol Withdrawn
HGNC:3670	FGF13	Approved
HGNC:44264	FGF13-AS1	Approved
HGNC:3671	FGF14	Approved
HGNC:40237	FGF14-AS1	Approved
HGNC:44368	FGF14-AS2	Approved
HGNC:42774	FGF14-IT1	Approved
HGNC:3672	FGF16	Approved
HGNC:3673	FGF17	Approved
HGNC:3674	FGF18	Approved
HGNC:3675	FGF19	Approved
HGNC:3677	FGF20	Approved
HGNC:3678	FGF21	Approved
HGNC:3679	FGF22	Approved
HGNC:3680	FGF23	Approved
HGNC:19695	FGFBP1	Approved
HGNC:29451	FGFBP2	Approved
HGNC:23428	FGFBP3	Approved
HGNC:3688	FGFR1	Approved
HGNC:17012	FGFR1OP	Approved
HGNC:23098	FGFR1OP2	Approved
HGNC:39706	FGFR1OP2P1	Approved
HGNC:3689	FGFR2	Approved
HGNC:3690	FGFR3	Approved
HGNC:21664	FGFR3P1	Approved
HGNC:37947	FGFR3P2	Approved
HGNC:37948	FGFR3P3	Approved
HGNC:37949	FGFR3P4	Approved
HGNC:37950	FGFR3P5	Approved
HGNC:37951	FGFR3P6	Approved
HGNC:3691	FGFR4	Approved
HGNC:3692	FGFR6	Symbol Withdrawn
HGNC:3693	FGFRL1	Approved
HGNC:3694	FGG	Approved
HGNC:25610	FGGY	Approved
HGNC:3695	FGL1	Approved
HGNC:3696	FGL2	Approved
HGNC:3697	FGR	Approved
HGNC:3698	FGS1	Symbol Withdrawn
HGNC:3699	FGS2	Entry Withdrawn
HGNC:15596	FGS3	Entry Withdrawn
HGNC:37735	FGS5	Entry Withdrawn
HGNC:3700	FH	Approved
HGNC:29408	FHAD1	Approved
HGNC:41241	FHAD1-AS1	Approved
HGNC:29363	FHDC1	Approved
HGNC:3701	FHIT	Approved
HGNC:3702	FHL1	Approved
HGNC:3703	FHL2	Approved
HGNC:3704	FHL3	Approved
HGNC:17371	FHL5	Approved
HGNC:17905	FHOD1	Approved
HGNC:26178	FHOD3	Approved
HGNC:39442	FHP1	Approved
HGNC:25922	FIBCD1	Approved
HGNC:33747	FIBIN	Approved
HGNC:3705	FIBP	Approved
HGNC:13571	FIC1	Symbol Withdrawn
HGNC:18416	FICD	Approved
HGNC:3707	FICP	Entry Withdrawn
HGNC:16873	FIG4	Approved
HGNC:24669	FIGLA	Approved
HGNC:13285	FIGN	Approved
HGNC:13286	FIGNL1	Approved
HGNC:13287	FIGNL2	Approved
HGNC:53299	FIGNL2-DT	Approved
HGNC:21015	FILIP1	Approved
HGNC:24589	FILIP1L	Approved
HGNC:39730	FILIP1LP1	Entry Withdrawn
HGNC:53755	FILNC1	Approved
HGNC:3709	FIM1	Entry Withdrawn
HGNC:3710	FIM3	Entry Withdrawn
HGNC:19124	FIP1L1	Approved
HGNC:49627	FIRRE	Approved
HGNC:21689	FIS1	Approved
HGNC:33714	FITM1	Approved
HGNC:16135	FITM2	Approved
HGNC:25917	FIZ1	Approved
HGNC:17166	FJX1	Approved
HGNC:3711	FKBP1A	Approved
HGNC:41997	FKBP1A-SDCBP2	Approved
HGNC:3714	FKBP1AP1	Approved
HGNC:3715	FKBP1AP2	Approved
HGNC:3716	FKBP1AP3	Approved
HGNC:3717	FKBP1AP4	Approved
HGNC:3712	FKBP1B	Approved
HGNC:52378	FKBP1BP1	Approved
HGNC:21376	FKBP1C	Approved
HGNC:3713	FKBP1L	Symbol Withdrawn
HGNC:3718	FKBP2	Approved
HGNC:3719	FKBP3	Approved
HGNC:3720	FKBP4	Approved
HGNC:44038	FKBP4P1	Approved
HGNC:50371	FKBP4P2	Approved
HGNC:50372	FKBP4P3	Symbol Withdrawn
HGNC:50373	FKBP4P4	Symbol Withdrawn
HGNC:50374	FKBP4P5	Symbol Withdrawn
HGNC:50375	FKBP4P6	Approved
HGNC:50376	FKBP4P7	Approved
HGNC:50377	FKBP4P8	Approved
HGNC:3721	FKBP5	Approved
HGNC:3722	FKBP6	Approved
HGNC:3723	FKBP7	Approved
HGNC:3724	FKBP8	Approved
HGNC:3725	FKBP9	Approved
HGNC:23568	FKBP9P1	Approved
HGNC:18169	FKBP10	Approved
HGNC:18624	FKBP11	Approved
HGNC:18625	FKBP14	Approved
HGNC:23397	FKBP15	Approved
HGNC:13949	FKBPL	Approved
HGNC:3726	FKHL1	Symbol Withdrawn
HGNC:3736	FKHL2	Symbol Withdrawn
HGNC:3737	FKHL3	Symbol Withdrawn
HGNC:3738	FKHL4	Symbol Withdrawn
HGNC:3739	FKHL5	Symbol Withdrawn
HGNC:3740	FKHL6	Symbol Withdrawn
HGNC:3741	FKHL7	Symbol Withdrawn
HGNC:3742	FKHL8	Symbol Withdrawn
HGNC:3743	FKHL9	Symbol Withdrawn
HGNC:3727	FKHL10	Symbol Withdrawn
HGNC:3728	FKHL11	Symbol Withdrawn
HGNC:3729	FKHL12	Symbol Withdrawn
HGNC:3730	FKHL13	Symbol Withdrawn
HGNC:3731	FKHL14	Symbol Withdrawn
HGNC:3732	FKHL15	Symbol Withdrawn
HGNC:3733	FKHL16	Symbol Withdrawn
HGNC:3734	FKHL17	Symbol Withdrawn
HGNC:3744	FKHR	Symbol Withdrawn
HGNC:3745	FKHRL1	Symbol Withdrawn
HGNC:3746	FKHRL1P1	Symbol Withdrawn
HGNC:3747	FKHRP1	Symbol Withdrawn
HGNC:17997	FKRP	Approved
HGNC:3622	FKTN	Approved
HGNC:14439	FLACC1	Approved
HGNC:24671	FLAD1	Approved
HGNC:27310	FLCN	Approved
HGNC:3748	FLG	Approved
HGNC:27913	FLG-AS1	Approved
HGNC:33276	FLG2	Approved
HGNC:3749	FLI1	Approved
HGNC:53589	FLICR	Approved
HGNC:3750	FLII	Approved
HGNC:3751	FLN1	Symbol Withdrawn
HGNC:3752	FLN1L	Symbol Withdrawn
HGNC:3753	FLN2	Symbol Withdrawn
HGNC:3754	FLNA	Approved
HGNC:3755	FLNB	Approved
HGNC:40239	FLNB-AS1	Approved
HGNC:3756	FLNC	Approved
HGNC:53474	FLNC-AS1	Approved
HGNC:3757	FLOT1	Approved
HGNC:3758	FLOT2	Approved
HGNC:3759	FLR	Symbol Withdrawn
HGNC:3760	FLRT1	Approved
HGNC:3761	FLRT2	Approved
HGNC:3762	FLRT3	Approved
HGNC:3763	FLT1	Approved
HGNC:44609	FLT1P1	Approved
HGNC:3764	FLT2	Symbol Withdrawn
HGNC:3765	FLT3	Approved
HGNC:3766	FLT3LG	Approved
HGNC:3767	FLT4	Approved
HGNC:24682	FLVCR1	Approved
HGNC:39077	FLVCR1-DT	Approved
HGNC:20105	FLVCR2	Approved
HGNC:25404	FLYWCH1	Approved
HGNC:31915	FLYWCH1L1	Entry Withdrawn
HGNC:38033	FLYWCH1P1	Approved
HGNC:25178	FLYWCH2	Approved
HGNC:26946	FMC1	Approved
HGNC:44671	FMC1-LUC7L2	Approved
HGNC:3768	FMN1	Approved
HGNC:14074	FMN2	Approved
HGNC:1212	FMNL1	Approved
HGNC:18267	FMNL2	Approved
HGNC:23698	FMNL3	Approved
HGNC:3769	FMO1	Approved
HGNC:3770	FMO2	Approved
HGNC:3771	FMO3	Approved
HGNC:3772	FMO4	Approved
HGNC:3773	FMO5	Approved
HGNC:24024	FMO6P	Approved
HGNC:32208	FMO7P	Approved
HGNC:32209	FMO8P	Approved
HGNC:32210	FMO9P	Approved
HGNC:32211	FMO10P	Approved
HGNC:32212	FMO11P	Approved
HGNC:3774	FMOD	Approved
HGNC:3775	FMR1	Approved
HGNC:39081	FMR1-AS1	Approved
HGNC:41333	FMR1-IT1	Approved
HGNC:26372	FMR1NB	Approved
HGNC:3777	FMR3	Entry Withdrawn
HGNC:3778	FN1	Approved
HGNC:24822	FN3K	Approved
HGNC:25700	FN3KRP	Approved
HGNC:17069	FNBP1	Approved
HGNC:20851	FNBP1L	Approved
HGNC:44528	FNBP1P1	Approved
HGNC:44527	FNBP1P2	Approved
HGNC:19752	FNBP4	Approved
HGNC:3779	FND	Symbol Withdrawn
HGNC:21184	FNDC1	Approved
HGNC:41460	FNDC1-IT1	Approved
HGNC:21183	FNDC2	Symbol Withdrawn
HGNC:20296	FNDC3A	Approved
HGNC:24670	FNDC3B	Approved
HGNC:35452	FNDC3CP	Approved
HGNC:20239	FNDC4	Approved
HGNC:20240	FNDC5	Approved
HGNC:28549	FNDC6	Symbol Withdrawn
HGNC:26668	FNDC7	Approved
HGNC:25286	FNDC8	Approved
HGNC:33547	FNDC9	Approved
HGNC:42951	FNDC10	Approved
HGNC:28764	FNDC11	Approved
HGNC:29418	FNIP1	Approved
HGNC:29280	FNIP2	Approved
HGNC:3780	FNL1	Entry Withdrawn
HGNC:3782	FNTA	Approved
HGNC:3783	FNTAP1	Approved
HGNC:3784	FNTAP2	Approved
HGNC:3785	FNTB	Approved
HGNC:3786	FNTBL1	Entry Withdrawn
HGNC:3787	FNZ	Entry Withdrawn
HGNC:23377	FOCAD	Approved
HGNC:49789	FOCAD-AS1	Approved
HGNC:3788	FOLH1	Approved
HGNC:13636	FOLH1B	Approved
HGNC:3789	FOLH2	Symbol Withdrawn
HGNC:3790	FOLHP	Symbol Withdrawn
HGNC:3791	FOLR1	Approved
HGNC:3792	FOLR1P1	Approved
HGNC:3793	FOLR2	Approved
HGNC:3794	FOLR2L	Entry Withdrawn
HGNC:3795	FOLR3	Approved
HGNC:38074	FOLR3P1	Approved
HGNC:26435	FOPNL	Approved
HGNC:3796	FOS	Approved
HGNC:3797	FOSB	Approved
HGNC:13718	FOSL1	Approved
HGNC:44055	FOSL1P1	Approved
HGNC:3798	FOSL2	Approved
HGNC:13289	FOX#	Entry Withdrawn
HGNC:5021	FOXA1	Approved
HGNC:5022	FOXA2	Approved
HGNC:5023	FOXA3	Approved
HGNC:3799	FOXB1	Approved
HGNC:23315	FOXB2	Approved
HGNC:3800	FOXC1	Approved
HGNC:3801	FOXC2	Approved
HGNC:50665	FOXC2-AS1	Approved
HGNC:50650	FOXCUT	Approved
HGNC:3802	FOXD1	Approved
HGNC:50658	FOXD1-AS1	Approved
HGNC:3803	FOXD2	Approved
HGNC:44256	FOXD2-AS1	Approved
HGNC:3804	FOXD3	Approved
HGNC:40241	FOXD3-AS1	Approved
HGNC:3805	FOXD4	Approved
HGNC:18521	FOXD4L1	Approved
HGNC:24813	FOXD4L2	Symbol Withdrawn
HGNC:18523	FOXD4L3	Approved
HGNC:23762	FOXD4L4	Approved
HGNC:18522	FOXD4L5	Approved
HGNC:31986	FOXD4L6	Approved
HGNC:3806	FOXE1	Approved
HGNC:3807	FOXE2	Symbol Withdrawn
HGNC:3808	FOXE3	Approved
HGNC:3809	FOXF1	Approved
HGNC:3810	FOXF2	Approved
HGNC:3811	FOXG1	Approved
HGNC:50663	FOXG1-AS1	Approved
HGNC:3812	FOXG1B	Symbol Withdrawn
HGNC:3813	FOXG1C	Symbol Withdrawn
HGNC:3814	FOXH1	Approved
HGNC:3815	FOXI1	Approved
HGNC:32448	FOXI2	Approved
HGNC:35123	FOXI3	Approved
HGNC:3816	FOXJ1	Approved
HGNC:24818	FOXJ2	Approved
HGNC:29178	FOXJ3	Approved
HGNC:23480	FOXK1	Approved
HGNC:6036	FOXK2	Approved
HGNC:3817	FOXL1	Approved
HGNC:1092	FOXL2	Approved
HGNC:34428	FOXL2NB	Approved
HGNC:3818	FOXM1	Approved
HGNC:12765	FOXN1	Approved
HGNC:5281	FOXN2	Approved
HGNC:1928	FOXN3	Approved
HGNC:44290	FOXN3-AS1	Approved
HGNC:30119	FOXN3-AS2	Approved
HGNC:43882	FOXN3P1	Approved
HGNC:21399	FOXN4	Approved
HGNC:3819	FOXO1	Approved
HGNC:3820	FOXO1B	Approved
HGNC:3821	FOXO3	Approved
HGNC:3822	FOXO3B	Approved
HGNC:7139	FOXO4	Approved
HGNC:24814	FOXO6	Approved
HGNC:41066	FOXO6-AS1	Approved
HGNC:3823	FOXP1	Approved
HGNC:41942	FOXP1-AS1	Approved
HGNC:41335	FOXP1-IT1	Approved
HGNC:13875	FOXP2	Approved
HGNC:6106	FOXP3	Approved
HGNC:20842	FOXP4	Approved
HGNC:50332	FOXP4-AS1	Approved
HGNC:20951	FOXQ1	Approved
HGNC:29980	FOXR1	Approved
HGNC:30469	FOXR2	Approved
HGNC:26927	FOXRED1	Approved
HGNC:26264	FOXRED2	Approved
HGNC:3735	FOXS1	Approved
HGNC:3824	FPGS	Approved
HGNC:3825	FPGT	Approved
HGNC:42952	FPGT-TNNI3K	Approved
HGNC:3826	FPR1	Approved
HGNC:3827	FPR2	Approved
HGNC:3828	FPR3	Approved
HGNC:3868	FRA1A	Approved
HGNC:3869	FRA1B	Approved
HGNC:3870	FRA1C	Approved
HGNC:3871	FRA1D	Approved
HGNC:3872	FRA1E	Approved
HGNC:3873	FRA1F	Approved
HGNC:3874	FRA1G	Approved
HGNC:3875	FRA1H	Approved
HGNC:3876	FRA1I	Approved
HGNC:3877	FRA1J	Approved
HGNC:3878	FRA1K	Approved
HGNC:3879	FRA1L	Approved
HGNC:3880	FRA1M	Approved
HGNC:3885	FRA2A	Approved
HGNC:3886	FRA2B	Approved
HGNC:3887	FRA2C	Approved
HGNC:3888	FRA2D	Approved
HGNC:3889	FRA2E	Approved
HGNC:3890	FRA2F	Approved
HGNC:3891	FRA2G	Approved
HGNC:3892	FRA2H	Approved
HGNC:3893	FRA2I	Approved
HGNC:3894	FRA2J	Approved
HGNC:3895	FRA2K	Approved
HGNC:3896	FRA3A	Approved
HGNC:3897	FRA3B	Approved
HGNC:3898	FRA3C	Approved
HGNC:3899	FRA3D	Approved
HGNC:3900	FRA4A	Approved
HGNC:3901	FRA4B	Approved
HGNC:3902	FRA4C	Approved
HGNC:3903	FRA4D	Approved
HGNC:3904	FRA4E	Entry Withdrawn
HGNC:3905	FRA5A	Approved
HGNC:3906	FRA5B	Approved
HGNC:3907	FRA5C	Approved
HGNC:3908	FRA5D	Approved
HGNC:3909	FRA5E	Approved
HGNC:3910	FRA5F	Approved
HGNC:3911	FRA5G	Approved
HGNC:3912	FRA6A	Approved
HGNC:3913	FRA6B	Approved
HGNC:3914	FRA6C	Approved
HGNC:3915	FRA6D	Approved
HGNC:3916	FRA6E	Approved
HGNC:3917	FRA6F	Approved
HGNC:3918	FRA6G	Approved
HGNC:3919	FRA7A	Approved
HGNC:3920	FRA7B	Approved
HGNC:3921	FRA7C	Approved
HGNC:3922	FRA7D	Approved
HGNC:3923	FRA7E	Approved
HGNC:3924	FRA7F	Approved
HGNC:3925	FRA7G	Approved
HGNC:3926	FRA7H	Approved
HGNC:3927	FRA7I	Approved
HGNC:3928	FRA7J	Approved
HGNC:3929	FRA8A	Approved
HGNC:3930	FRA8B	Approved
HGNC:3931	FRA8C	Approved
HGNC:3932	FRA8D	Approved
HGNC:3933	FRA8E	Approved
HGNC:3934	FRA8F	Entry Withdrawn
HGNC:3935	FRA9A	Approved
HGNC:3936	FRA9B	Approved
HGNC:3937	FRA9C	Approved
HGNC:3938	FRA9D	Approved
HGNC:3939	FRA9E	Approved
HGNC:3940	FRA9F	Approved
HGNC:3829	FRA10A	Approved
HGNC:1162	FRA10AC1	Approved
HGNC:3830	FRA10B	Approved
HGNC:3831	FRA10C	Approved
HGNC:3832	FRA10D	Approved
HGNC:3833	FRA10E	Approved
HGNC:3834	FRA10F	Approved
HGNC:3835	FRA10G	Approved
HGNC:3836	FRA11A	Approved
HGNC:3837	FRA11B	Approved
HGNC:3838	FRA11C	Approved
HGNC:3839	FRA11D	Approved
HGNC:3840	FRA11E	Approved
HGNC:3841	FRA11F	Approved
HGNC:3842	FRA11G	Approved
HGNC:3843	FRA11H	Approved
HGNC:3844	FRA11I	Approved
HGNC:3845	FRA12A	Approved
HGNC:3846	FRA12B	Approved
HGNC:3847	FRA12C	Approved
HGNC:3848	FRA12D	Approved
HGNC:3849	FRA12E	Approved
HGNC:3850	FRA13A	Approved
HGNC:3851	FRA13B	Approved
HGNC:3852	FRA13C	Approved
HGNC:3853	FRA13D	Approved
HGNC:3854	FRA14B	Approved
HGNC:3855	FRA14C	Approved
HGNC:3856	FRA15A	Approved
HGNC:3857	FRA16A	Approved
HGNC:3858	FRA16B	Approved
HGNC:3859	FRA16C	Approved
HGNC:3860	FRA16D	Approved
HGNC:3861	FRA16E	Approved
HGNC:3862	FRA17A	Approved
HGNC:3863	FRA17B	Approved
HGNC:3864	FRA18A	Approved
HGNC:3865	FRA18B	Approved
HGNC:16929	FRA18C	Approved
HGNC:3866	FRA19A	Approved
HGNC:3867	FRA19B	Approved
HGNC:3881	FRA20A	Approved
HGNC:3882	FRA20B	Approved
HGNC:3883	FRA22A	Approved
HGNC:3884	FRA22B	Approved
HGNC:3941	FRAP	Symbol Withdrawn
HGNC:3943	FRAP2	Symbol Withdrawn
HGNC:19185	FRAS1	Approved
HGNC:3944	FRAT1	Approved
HGNC:16048	FRAT2	Approved
HGNC:3945	FRAXA	Approved
HGNC:3946	FRAXB	Approved
HGNC:3947	FRAXC	Approved
HGNC:3948	FRAXD	Approved
HGNC:3949	FRAXE	Approved
HGNC:3950	FRAXF	Approved
HGNC:21116	FRCL1	Symbol Withdrawn
HGNC:3952	FRDA2	Entry Withdrawn
HGNC:23399	FREM1	Approved
HGNC:25396	FREM2	Approved
HGNC:39964	FREM2-AS1	Approved
HGNC:25172	FREM3	Approved
HGNC:3954	FRG1	Approved
HGNC:51590	FRG1-DT	Approved
HGNC:15792	FRG1BP	Approved
HGNC:51762	FRG1CP	Approved
HGNC:51763	FRG1DP	Approved
HGNC:51764	FRG1EP	Approved
HGNC:51765	FRG1FP	Approved
HGNC:51766	FRG1GP	Approved
HGNC:51767	FRG1HP	Approved
HGNC:51768	FRG1JP	Approved
HGNC:51769	FRG1KP	Approved
HGNC:19136	FRG2	Approved
HGNC:33518	FRG2B	Approved
HGNC:33626	FRG2C	Approved
HGNC:27093	FRG2DP	Approved
HGNC:51365	FRG2EP	Approved
HGNC:51366	FRG2FP	Approved
HGNC:51364	FRG2GP	Approved
HGNC:51794	FRG2HP	Approved
HGNC:51795	FRG2IP	Approved
HGNC:51796	FRG2JP	Approved
HGNC:51797	FRG2KP	Approved
HGNC:51798	FRG2LP	Approved
HGNC:51799	FRG2MP	Approved
HGNC:51844	FRGCA	Approved
HGNC:3955	FRK	Approved
HGNC:21240	FRMD1	Approved
HGNC:24125	FRMD3	Approved
HGNC:25491	FRMD4A	Approved
HGNC:24886	FRMD4B	Approved
HGNC:28214	FRMD5	Approved
HGNC:19839	FRMD6	Approved
HGNC:20129	FRMD6-AS1	Approved
HGNC:43637	FRMD6-AS2	Approved
HGNC:8079	FRMD7	Approved
HGNC:25462	FRMD8	Approved
HGNC:24690	FRMD8P1	Approved
HGNC:29159	FRMPD1	Approved
HGNC:28572	FRMPD2	Approved
HGNC:16843	FRMPD2B	Approved
HGNC:23453	FRMPD2P2	Symbol Withdrawn
HGNC:29382	FRMPD3	Approved
HGNC:41239	FRMPD3-AS1	Approved
HGNC:29007	FRMPD4	Approved
HGNC:41222	FRMPD4-AS1	Approved
HGNC:27622	FRRS1	Approved
HGNC:1362	FRRS1L	Approved
HGNC:16971	FRS2	Approved
HGNC:16970	FRS3	Approved
HGNC:3956	FRV1	Entry Withdrawn
HGNC:3957	FRV2	Entry Withdrawn
HGNC:3958	FRV3	Entry Withdrawn
HGNC:20367	FRY	Approved
HGNC:39725	FRY-AS1	Approved
HGNC:29127	FRYL	Approved
HGNC:3959	FRZB	Approved
HGNC:43653	FSBP	Approved
HGNC:20494	FSCB	Approved
HGNC:11148	FSCN1	Approved
HGNC:49669	FSCN1P1	Approved
HGNC:3960	FSCN2	Approved
HGNC:3961	FSCN3	Approved
HGNC:13745	FSD1	Approved
HGNC:23331	FSD1CL	Symbol Withdrawn
HGNC:13753	FSD1L	Approved
HGNC:18024	FSD2	Approved
HGNC:3962	FSGS1	Symbol Withdrawn
HGNC:3963	FSGS2	Symbol Withdrawn
HGNC:3964	FSHB	Approved
HGNC:3965	FSHD	Symbol Withdrawn
HGNC:3966	FSHMD1A	Entry Withdrawn
HGNC:3967	FSHMD1B	Entry Withdrawn
HGNC:3969	FSHR	Approved
HGNC:21674	FSIP1	Approved
HGNC:21675	FSIP2	Approved
HGNC:40978	FSIP2-AS1	Approved
HGNC:54061	FSIP2-AS2	Approved
HGNC:3970	FSP	Symbol Withdrawn
HGNC:3971	FST	Approved
HGNC:3972	FSTL1	Approved
HGNC:3973	FSTL3	Approved
HGNC:21389	FSTL4	Approved
HGNC:21386	FSTL5	Approved
HGNC:3974	FTCD	Approved
HGNC:40243	FTCD-AS1	Approved
HGNC:48661	FTCDNL1	Approved
HGNC:3975	FTF	Symbol Withdrawn
HGNC:3976	FTH1	Approved
HGNC:3979	FTH1P1	Approved
HGNC:3989	FTH1P2	Approved
HGNC:3990	FTH1P3	Approved
HGNC:3991	FTH1P4	Approved
HGNC:3996	FTH1P5	Approved
HGNC:39088	FTH1P6	Approved
HGNC:3994	FTH1P7	Approved
HGNC:3995	FTH1P8	Approved
HGNC:39089	FTH1P9	Approved
HGNC:3980	FTH1P10	Approved
HGNC:3981	FTH1P11	Approved
HGNC:3982	FTH1P12	Approved
HGNC:3983	FTH1P13	Approved
HGNC:39090	FTH1P14	Approved
HGNC:3985	FTH1P15	Approved
HGNC:3986	FTH1P16	Approved
HGNC:33525	FTH1P19	Approved
HGNC:37639	FTH1P20	Approved
HGNC:3997	FTH1P21	Approved
HGNC:37640	FTH1P22	Approved
HGNC:37641	FTH1P23	Approved
HGNC:37642	FTH1P24	Approved
HGNC:37643	FTH1P25	Approved
HGNC:37644	FTH1P26	Approved
HGNC:39091	FTH1P27	Approved
HGNC:3977	FTH2	Symbol Withdrawn
HGNC:3993	FTHL6	Symbol Withdrawn
HGNC:3984	FTHL14	Entry Withdrawn
HGNC:3987	FTHL17	Approved
HGNC:3988	FTHL18	Approved
